TIMESTAMP,ContextTokens,GeneratedTokens
XXX,16,60
XXX,18,319
XXX,78,124
XXX,12,36
XXX,146,471
XXX,18,41
XXX,10,33
XXX,9,162
XXX,10,104
XXX,4859,350
XXX,184,186
XXX,180,146
XXX,25,327
XXX,32,166
XXX,15,343
XXX,652,73
XXX,448,152
XXX,259,99
XXX,5,99
XXX,30,245
XXX,14,837
XXX,70,270
XXX,15,48
XXX,767,178
XXX,2175,188
XXX,1636,379
XXX,1296,503
XXX,193,330
XXX,2,10
XXX,13,392
XXX,151,331
XXX,1101,496
XXX,1266,457
XXX,1162,823
XXX,1287,825
XXX,8,144
XXX,22,677
XXX,60,502
XXX,31,377
XXX,13,204
XXX,37,149
XXX,308,219
XXX,12,302
XXX,44,63
XXX,7,273
XXX,151,88
XXX,67,471
XXX,23,126
XXX,24,531
XXX,35,21
XXX,38,677
XXX,13,425
XXX,33,258
XXX,10,241
XXX,13,132
XXX,56,382
XXX,11,701
XXX,422,228
XXX,11,312
XXX,9,94
XXX,331,175
XXX,27,314
XXX,1959,405
XXX,1973,828
XXX,1346,967
XXX,50,223
XXX,1071,539
XXX,210,34
XXX,800,1038
XXX,32,272
XXX,373,193
XXX,81,105
XXX,10,850
XXX,44,638
XXX,1140,536
XXX,21,909
XXX,191,860
XXX,23,147
XXX,21,202
XXX,47,303
XXX,1091,801
XXX,19,462
XXX,65,32
XXX,17,707
XXX,22,117
XXX,8,231
XXX,44,316
XXX,15,570
XXX,2,29
XXX,56,417
XXX,47,45
XXX,576,6
XXX,17,393
XXX,23,13
XXX,166,273
XXX,14,330
XXX,29,340
XXX,273,562
XXX,430,363
XXX,92,156
XXX,2211,30
XXX,3071,325
XXX,177,725
XXX,40,327
XXX,57,304
XXX,295,854
XXX,34,426
XXX,16,543
XXX,54,167
XXX,162,671
XXX,164,48
XXX,27,285
XXX,210,62
XXX,73,304
XXX,75,229
XXX,77,396
XXX,110,357
XXX,93,493
XXX,74,534
XXX,39,267
XXX,192,750
XXX,961,22
XXX,93,252
XXX,90,522
XXX,101,570
XXX,98,445
XXX,72,590
XXX,81,386
XXX,26,353
XXX,47,348
XXX,27,287
XXX,448,153
XXX,29,600
XXX,29,621
XXX,8,258
XXX,11,256
XXX,9,69
XXX,526,264
XXX,3,794
XXX,14,167
XXX,9,45
XXX,881,538
XXX,12,759
XXX,38,18
XXX,52,7
XXX,727,33
XXX,18,304
XXX,38,40
XXX,553,352
XXX,36,616
XXX,84,623
XXX,6,100
XXX,32,347
XXX,23,3
XXX,85,984
XXX,17,313
XXX,56,332
XXX,29,675
XXX,10,71
XXX,16,319
XXX,11,401
XXX,17,165
XXX,21,327
XXX,434,120
XXX,59,418
XXX,56,665
XXX,16,159
XXX,584,26
XXX,31,355
XXX,14,337
XXX,97,285
XXX,12,129
XXX,208,51
XXX,67,71
XXX,4,265
XXX,82,326
XXX,25,115
XXX,175,181
XXX,18,240
XXX,18,278
XXX,488,289
XXX,111,598
XXX,132,665
XXX,880,607
XXX,16,570
XXX,10,243
XXX,7,353
XXX,53,422
XXX,15,518
XXX,13,99
XXX,15,315
XXX,8,249
XXX,34,470
XXX,16,24
XXX,39,270
XXX,36,108
XXX,11,142
XXX,9,443
XXX,62,170
XXX,1441,184
XXX,309,123
XXX,63,242
XXX,330,946
XXX,2,10
XXX,2,247
XXX,23,262
XXX,10,333
XXX,13,327
XXX,40,507
XXX,20,517
XXX,17,427
XXX,31,450
XXX,367,502
XXX,15,269
XXX,48,564
XXX,12,13
XXX,147,478
XXX,9,218
XXX,107,321
XXX,20,356
XXX,14,121
XXX,17,369
XXX,17,375
XXX,31,94
XXX,22,325
XXX,98,109
XXX,12,326
XXX,430,89
XXX,84,69
XXX,20,136
XXX,7,77
XXX,8,115
XXX,81,445
XXX,56,348
XXX,15,32
XXX,165,44
XXX,39,199
XXX,53,72
XXX,22,211
XXX,60,434
XXX,2169,214
XXX,90,925
XXX,15,353
XXX,27,220
XXX,33,159
XXX,11,3
XXX,17,202
XXX,125,141
XXX,143,616
XXX,38,129
XXX,39,237
XXX,13,591
XXX,12,265
XXX,23,107
XXX,18,115
XXX,82,278
XXX,31,529
XXX,16,116
XXX,373,366
XXX,11,288
XXX,157,378
XXX,25,485
XXX,55,330
XXX,11,278
XXX,98,803
XXX,11,131
XXX,45,15
XXX,178,965
XXX,20,259
XXX,23,78
XXX,5,36
XXX,23,303
XXX,11,393
XXX,8,362
XXX,684,124
XXX,6,71
XXX,31,816
XXX,8,87
XXX,16,371
XXX,40,226
XXX,24,546
XXX,11,125
XXX,446,300
XXX,12,212
XXX,203,495
XXX,143,96
XXX,22,134
XXX,265,475
XXX,41,443
XXX,23,682
XXX,19,73
XXX,23,132
XXX,45,496
XXX,50,6
XXX,677,63
XXX,24,682
XXX,24,123
XXX,180,261
XXX,39,52
XXX,109,194
XXX,238,349
XXX,320,864
XXX,386,384
XXX,31,276
XXX,154,712
XXX,18,92
XXX,90,71
XXX,11,299
XXX,543,839
XXX,34,519
XXX,14,103
XXX,34,443
XXX,13,322
XXX,73,1005
XXX,9,178
XXX,10,129
XXX,86,298
XXX,92,295
XXX,1017,435
XXX,15,421
XXX,47,285
XXX,23,271
XXX,15,430
XXX,20,468
XXX,52,865
XXX,100,288
XXX,28,184
XXX,29,216
XXX,16,319
XXX,1956,714
XXX,40,307
XXX,12,447
XXX,624,13
XXX,9,193
XXX,509,213
XXX,456,136
XXX,162,203
XXX,428,450
XXX,898,64
XXX,335,589
XXX,50,890
XXX,18,291
XXX,95,283
XXX,21,506
XXX,2119,1055
XXX,21,517
XXX,57,341
XXX,8,271
XXX,38,40
XXX,197,345
XXX,124,16
XXX,711,170
XXX,7,63
XXX,8,147
XXX,88,876
XXX,48,995
XXX,513,910
XXX,2469,7
XXX,2649,18
XXX,20,407
XXX,2043,12
XXX,1206,24
XXX,1604,14
XXX,1001,32
XXX,1344,35
XXX,2423,16
XXX,2797,29
XXX,2068,13
XXX,1625,141
XXX,2130,14
XXX,225,116
XXX,2348,14
XXX,1131,422
XXX,1833,33
XXX,1548,14
XXX,4042,101
XXX,1615,48
XXX,3416,14
XXX,2032,7
XXX,1483,11
XXX,1483,54
XXX,1394,35
XXX,1479,13
XXX,2303,17
XXX,3133,60
XXX,3251,8
XXX,2411,215
XXX,2664,22
XXX,3788,22
XXX,1337,24
XXX,1349,27
XXX,1661,29
XXX,2736,235
XXX,3251,15
XXX,2186,582
XXX,3383,7
XXX,2649,7
XXX,183,853
XXX,88,473
XXX,6,33
XXX,50,247
XXX,13,412
XXX,83,546
XXX,11,346
XXX,54,226
XXX,6,10
XXX,19,550
XXX,593,312
XXX,23,257
XXX,24,284
XXX,260,79
XXX,13,654
XXX,1935,653
XXX,88,61
XXX,30,92
XXX,30,451
XXX,78,788
XXX,33,673
XXX,177,201
XXX,11,113
XXX,545,295
XXX,66,309
XXX,197,979
XXX,76,100
XXX,26,236
XXX,39,527
XXX,41,645
XXX,21,227
XXX,86,29
XXX,10,692
XXX,457,754
XXX,116,480
XXX,22,341
XXX,15,74
XXX,11,414
XXX,106,369
XXX,390,378
XXX,64,36
XXX,13,516
XXX,89,389
XXX,841,139
XXX,55,189
XXX,50,57
XXX,9,10
XXX,14,366
XXX,14,265
XXX,11,209
XXX,11,314
XXX,478,414
XXX,17,549
XXX,746,550
XXX,10,256
XXX,18,98
XXX,74,136
XXX,35,229
XXX,14,200
XXX,124,111
XXX,500,568
XXX,50,581
XXX,36,243
XXX,104,433
XXX,16,371
XXX,47,576
XXX,2,10
XXX,3,28
XXX,7,142
XXX,18,90
XXX,11,157
XXX,37,1064
XXX,2,10
XXX,23,217
XXX,443,167
XXX,40,27
XXX,74,126
XXX,18,285
XXX,308,700
XXX,18,217
XXX,39,29
XXX,411,473
XXX,60,583
XXX,10,87
XXX,53,36
XXX,16,512
XXX,51,319
XXX,10,98
XXX,125,44
XXX,99,646
XXX,258,218
XXX,14,75
XXX,3222,33
XXX,3645,38
XXX,39,195
XXX,2,10
XXX,11,233
XXX,29,453
XXX,1679,890
XXX,23,45
XXX,439,770
XXX,42,918
XXX,158,144
XXX,542,240
XXX,509,437
XXX,146,770
XXX,306,486
XXX,71,21
XXX,46,409
XXX,18,126
XXX,20,87
XXX,14,248
XXX,12,595
XXX,19,485
XXX,21,334
XXX,803,664
XXX,2024,1024
XXX,31,605
XXX,448,942
XXX,61,315
XXX,129,630
XXX,104,62
XXX,22,143
XXX,18,537
XXX,360,628
XXX,13,399
XXX,150,874
XXX,111,397
XXX,20,329
XXX,206,1067
XXX,8,3
XXX,9,388
XXX,27,376
XXX,18,517
XXX,98,692
XXX,3,36
XXX,21,1111
XXX,213,474
XXX,30,287
XXX,5,285
XXX,85,519
XXX,69,393
XXX,37,149
XXX,9,550
XXX,21,171
XXX,20,333
XXX,15,272
XXX,35,440
XXX,26,836
XXX,43,184
XXX,5,40
XXX,9,262
XXX,19,353
XXX,20,367
XXX,136,909
XXX,312,550
XXX,26,380
XXX,26,299
XXX,14,846
XXX,8,49
XXX,345,434
XXX,440,111
XXX,207,3
XXX,18,854
XXX,23,307
XXX,3,25
XXX,10,754
XXX,24,384
XXX,14,181
XXX,11,123
XXX,46,319
XXX,10,238
XXX,2,10
XXX,31,609
XXX,14,241
XXX,14,185
XXX,501,103
XXX,3957,2
XXX,37,650
XXX,234,134
XXX,99,536
XXX,12,244
XXX,136,25
XXX,92,450
XXX,28,201
XXX,73,317
XXX,19,423
XXX,23,214
XXX,46,520
XXX,52,514
XXX,2359,362
XXX,1326,610
XXX,15,770
XXX,2,437
XXX,26,374
XXX,22,260
XXX,159,509
XXX,132,249
XXX,6,52
XXX,68,37
XXX,125,384
XXX,22,369
XXX,64,25
XXX,180,250
XXX,24,317
XXX,6,96
XXX,174,389
XXX,66,3
XXX,617,370
XXX,18,207
XXX,9,34
XXX,25,16
XXX,73,752
XXX,10,629
XXX,24,444
XXX,35,162
XXX,6,265
XXX,452,987
XXX,370,190
XXX,22,433
XXX,264,132
XXX,89,345
XXX,3287,110
XXX,70,479
XXX,13,105
XXX,75,355
XXX,46,47
XXX,33,27
XXX,17,89
XXX,16,821
XXX,34,847
XXX,58,51
XXX,35,1095
XXX,44,534
XXX,244,988
XXX,68,536
XXX,13,143
XXX,38,965
XXX,82,411
XXX,287,506
XXX,32,108
XXX,61,148
XXX,33,919
XXX,721,447
XXX,723,464
XXX,622,449
XXX,623,393
XXX,14,58
XXX,9,350
XXX,409,460
XXX,10,169
XXX,14,122
XXX,67,380
XXX,50,468
XXX,103,611
XXX,19,310
XXX,894,595
XXX,14,408
XXX,61,216
XXX,513,415
XXX,48,403
XXX,19,582
XXX,224,19
XXX,74,247
XXX,1362,73
XXX,8,216
XXX,8,206
XXX,14,814
XXX,12,897
XXX,31,319
XXX,87,562
XXX,26,63
XXX,47,437
XXX,15,208
XXX,11,102
XXX,35,115
XXX,38,593
XXX,18,508
XXX,10,947
XXX,39,292
XXX,12,41
XXX,961,228
XXX,4,453
XXX,157,917
XXX,11,501
XXX,39,404
XXX,36,423
XXX,19,366
XXX,42,760
XXX,31,414
XXX,24,174
XXX,198,304
XXX,25,24
XXX,3,10
XXX,5,217
XXX,58,439
XXX,4,231
XXX,9,249
XXX,6,281
XXX,44,542
XXX,58,184
XXX,56,53
XXX,14,270
XXX,909,715
XXX,91,578
XXX,42,367
XXX,82,286
XXX,15,477
XXX,18,195
XXX,26,743
XXX,6,296
XXX,46,288
XXX,9,289
XXX,28,136
XXX,1239,375
XXX,20,696
XXX,26,169
XXX,451,54
XXX,49,129
XXX,45,544
XXX,27,409
XXX,645,277
XXX,1057,682
XXX,1393,747
XXX,29,187
XXX,20,268
XXX,22,25
XXX,1767,58
XXX,2392,81
XXX,1394,80
XXX,2303,32
XXX,1100,529
XXX,790,288
XXX,242,349
XXX,754,120
XXX,80,29
XXX,54,520
XXX,98,692
XXX,18,169
XXX,20,276
XXX,262,479
XXX,2,10
XXX,45,27
XXX,295,6
XXX,57,630
XXX,843,919
XXX,55,275
XXX,15,250
XXX,714,135
XXX,27,199
XXX,40,612
XXX,33,354
XXX,29,140
XXX,115,200
XXX,370,224
XXX,15,81
XXX,103,374
XXX,130,419
XXX,34,223
XXX,87,384
XXX,8,94
XXX,12,165
XXX,17,28
XXX,1083,663
XXX,1100,503
XXX,1017,241
XXX,1352,479
XXX,1349,471
XXX,18,140
XXX,44,442
XXX,93,415
XXX,20,332
XXX,16,289
XXX,11,242
XXX,64,271
XXX,12,239
XXX,6,207
XXX,12,369
XXX,385,464
XXX,13,182
XXX,93,289
XXX,6,272
XXX,103,255
XXX,4,273
XXX,551,896
XXX,81,329
XXX,21,66
XXX,3,10
XXX,569,52
XXX,11,140
XXX,464,648
XXX,57,136
XXX,63,437
XXX,12,229
XXX,20,867
XXX,18,188
XXX,44,336
XXX,27,16
XXX,9,240
XXX,68,27
XXX,1426,161
XXX,290,493
XXX,20,290
XXX,491,443
XXX,134,301
XXX,885,483
XXX,14,3
XXX,22,338
XXX,403,307
XXX,69,67
XXX,597,243
XXX,1173,622
XXX,124,291
XXX,392,537
XXX,23,361
XXX,39,401
XXX,47,312
XXX,38,31
XXX,138,496
XXX,175,639
XXX,10,637
XXX,16,71
XXX,1584,707
XXX,10,185
XXX,1309,626
XXX,446,350
XXX,33,954
XXX,2,10
XXX,32,540
XXX,19,457
XXX,16,8
XXX,29,205
XXX,104,660
XXX,21,231
XXX,78,197
XXX,15,334
XXX,20,105
XXX,281,268
XXX,20,373
XXX,20,202
XXX,617,988
XXX,61,49
XXX,58,386
XXX,212,675
XXX,54,608
XXX,27,308
XXX,14,343
XXX,25,20
XXX,16,490
XXX,248,316
XXX,242,751
XXX,28,344
XXX,124,956
XXX,55,435
XXX,22,477
XXX,17,267
XXX,5,131
XXX,118,556
XXX,16,251
XXX,72,79
XXX,1682,351
XXX,303,527
XXX,296,15
XXX,8,614
XXX,42,347
XXX,13,31
XXX,71,577
XXX,25,398
XXX,20,310
XXX,12,315
XXX,9,210
XXX,22,33
XXX,102,335
XXX,14,130
XXX,1266,815
XXX,16,71
XXX,36,318
XXX,254,762
XXX,21,157
XXX,14,533
XXX,39,33
XXX,724,370
XXX,12,114
XXX,134,159
XXX,13,235
XXX,26,356
XXX,31,560
XXX,4341,40
XXX,4352,940
XXX,11,59
XXX,25,22
XXX,109,28
XXX,11,342
XXX,30,307
XXX,707,489
XXX,75,238
XXX,11,272
XXX,10,154
XXX,44,56
XXX,2840,190
XXX,15,287
XXX,69,696
XXX,37,58
XXX,36,473
XXX,32,302
XXX,36,500
XXX,1039,622
XXX,719,175
XXX,40,619
XXX,57,27
XXX,1230,379
XXX,1743,401
XXX,3914,412
XXX,2454,278
XXX,2026,348
XXX,636,380
XXX,218,535
XXX,22,222
XXX,183,96
XXX,132,73
XXX,93,450
XXX,855,114
XXX,1025,333
XXX,79,490
XXX,378,329
XXX,20,179
XXX,11,189
XXX,183,679
XXX,59,245
XXX,180,295
XXX,65,394
XXX,156,491
XXX,8,97
XXX,33,304
XXX,11,542
XXX,54,469
XXX,33,377
XXX,27,296
XXX,181,240
XXX,34,34
XXX,11,121
XXX,18,17
XXX,24,345
XXX,100,310
XXX,12,235
XXX,310,694
XXX,118,272
XXX,6,322
XXX,139,50
XXX,86,270
XXX,55,6
XXX,103,89
XXX,99,3
XXX,17,163
XXX,175,315
XXX,17,202
XXX,16,245
XXX,445,433
XXX,108,385
XXX,38,261
XXX,2,467
XXX,30,302
XXX,10,269
XXX,29,411
XXX,16,236
XXX,4,40
XXX,48,125
XXX,26,381
XXX,9,275
XXX,11,249
XXX,690,660
XXX,43,112
XXX,11,10
XXX,398,675
XXX,91,568
XXX,43,461
XXX,49,372
XXX,883,973
XXX,38,776
XXX,17,609
XXX,7,26
XXX,13,122
XXX,17,102
XXX,13,284
XXX,11,137
XXX,11,306
XXX,11,386
XXX,62,247
XXX,13,346
XXX,20,503
XXX,32,138
XXX,157,317
XXX,568,67
XXX,8,37
XXX,16,293
XXX,56,485
XXX,8,291
XXX,249,206
XXX,16,299
XXX,25,195
XXX,14,322
XXX,27,155
XXX,15,258
XXX,18,177
XXX,38,123
XXX,16,160
XXX,26,64
XXX,36,267
XXX,90,309
XXX,158,142
XXX,433,259
XXX,25,373
XXX,39,300
XXX,113,718
XXX,18,76
XXX,6,377
XXX,18,564
XXX,16,419
XXX,12,133
XXX,28,897
XXX,15,491
XXX,494,341
XXX,11,3
XXX,76,477
XXX,255,341
XXX,17,279
XXX,35,339
XXX,15,652
XXX,38,592
XXX,32,164
XXX,2899,387
XXX,8,263
XXX,82,202
XXX,14,110
XXX,25,94
XXX,17,618
XXX,10,214
XXX,33,197
XXX,11,441
XXX,3332,288
XXX,3321,354
XXX,2899,387
XXX,24,373
XXX,108,125
XXX,10,560
XXX,3,10
XXX,235,508
XXX,667,512
XXX,45,347
XXX,17,341
XXX,36,122
XXX,18,224
XXX,20,923
XXX,19,528
XXX,17,307
XXX,73,363
XXX,17,779
XXX,14,335
XXX,21,412
XXX,77,39
XXX,109,114
XXX,35,351
XXX,22,21
XXX,14,373
XXX,55,33
XXX,6,311
XXX,35,373
XXX,3,18
XXX,14,31
XXX,1127,573
XXX,181,128
XXX,28,35
XXX,13,291
XXX,30,234
XXX,18,361
XXX,34,13
XXX,14,279
XXX,13,388
XXX,22,91
XXX,55,389
XXX,267,330
XXX,31,355
XXX,35,246
XXX,23,309
XXX,5,337
XXX,29,334
XXX,10,618
XXX,24,177
XXX,11,46
XXX,2264,217
XXX,8,127
XXX,24,283
XXX,25,40
XXX,915,155
XXX,57,198
XXX,124,449
XXX,19,566
XXX,101,29
XXX,178,515
XXX,38,337
XXX,26,372
XXX,40,405
XXX,51,36
XXX,32,240
XXX,26,264
XXX,18,114
XXX,357,132
XXX,12,28
XXX,8,44
XXX,39,335
XXX,50,242
XXX,53,245
XXX,1102,542
XXX,151,605
XXX,21,212
XXX,46,958
XXX,18,22
XXX,10,72
XXX,15,338
XXX,15,193
XXX,10,385
XXX,20,166
XXX,10,94
XXX,64,349
XXX,11,222
XXX,22,70
XXX,12,273
XXX,25,113
XXX,23,344
XXX,151,78
XXX,182,248
XXX,27,3
XXX,19,138
XXX,7,159
XXX,68,308
XXX,63,543
XXX,11,383
XXX,24,692
XXX,26,321
XXX,76,30
XXX,46,66
XXX,114,121
XXX,20,246
XXX,20,363
XXX,23,102
XXX,150,502
XXX,1334,928
XXX,90,502
XXX,5,41
XXX,23,283
XXX,11,376
XXX,54,405
XXX,16,270
XXX,26,401
XXX,11,314
XXX,46,29
XXX,14,286
XXX,16,389
XXX,29,358
XXX,43,29
XXX,22,315
XXX,125,271
XXX,39,583
XXX,238,431
XXX,167,181
XXX,387,203
XXX,2555,176
XXX,88,384
XXX,35,379
XXX,39,37
XXX,8,94
XXX,119,47
XXX,186,760
XXX,70,290
XXX,198,956
XXX,6,271
XXX,10,760
XXX,97,906
XXX,662,9
XXX,233,258
XXX,9,16
XXX,2554,223
XXX,73,906
XXX,258,410
XXX,26,79
XXX,27,322
XXX,10,196
XXX,81,57
XXX,37,139
XXX,54,670
XXX,13,64
XXX,17,53
XXX,14,160
XXX,82,702
XXX,47,337
XXX,129,640
XXX,227,406
XXX,10,280
XXX,9,102
XXX,54,730
XXX,25,347
XXX,18,464
XXX,89,249
XXX,2,46
XXX,7,115
XXX,27,292
XXX,35,391
XXX,468,14
XXX,59,419
XXX,7,309
XXX,11,278
XXX,60,809
XXX,337,396
XXX,6,300
XXX,176,559
XXX,34,577
XXX,2,10
XXX,460,922
XXX,14,132
XXX,119,20
XXX,22,14
XXX,918,13
XXX,35,43
XXX,62,923
XXX,509,600
XXX,23,820
XXX,328,120
XXX,19,485
XXX,3,389
XXX,3,39
XXX,3,1033
XXX,88,658
XXX,10,107
XXX,16,262
XXX,18,212
XXX,792,24
XXX,502,305
XXX,560,604
XXX,80,499
XXX,258,562
XXX,1259,215
XXX,39,532
XXX,9,374
XXX,392,409
XXX,763,150
XXX,143,108
XXX,610,408
XXX,761,364
XXX,1648,292
XXX,761,144
XXX,1040,1058
XXX,1152,44
XXX,2983,183
XXX,3415,197
XXX,20,324
XXX,22,206
XXX,17,293
XXX,18,666
XXX,24,509
XXX,54,382
XXX,101,44
XXX,14,93
XXX,316,881
XXX,66,334
XXX,338,90
XXX,499,27
XXX,868,806
XXX,195,268
XXX,18,233
XXX,12,791
XXX,12,109
XXX,138,155
XXX,939,171
XXX,110,697
XXX,63,47
XXX,72,1776
XXX,9,75
XXX,14,617
XXX,24,203
XXX,20,931
XXX,20,419
XXX,12,105
XXX,178,393
XXX,16,467
XXX,37,158
XXX,7,104
XXX,635,145
XXX,21,105
XXX,142,112
XXX,12,488
XXX,2025,175
XXX,1357,132
XXX,1736,187
XXX,1665,204
XXX,612,146
XXX,13,378
XXX,20,277
XXX,8,20
XXX,441,498
XXX,10,447
XXX,696,258
XXX,19,1001
XXX,94,37
XXX,12,44
XXX,222,551
XXX,13,29
XXX,8,64
XXX,104,89
XXX,103,553
XXX,40,256
XXX,14,109
XXX,697,402
XXX,1384,76
XXX,12,71
XXX,33,372
XXX,10,14
XXX,256,248
XXX,18,563
XXX,352,813
XXX,103,84
XXX,146,571
XXX,18,37
XXX,34,94
XXX,22,527
XXX,26,527
XXX,144,413
XXX,16,329
XXX,117,777
XXX,49,337
XXX,52,25
XXX,2241,216
XXX,3432,509
XXX,1178,6
XXX,1985,6
XXX,29,174
XXX,3,727
XXX,11,106
XXX,56,210
XXX,3098,178
XXX,15,338
XXX,40,911
XXX,5,435
XXX,21,436
XXX,167,942
XXX,39,339
XXX,181,287
XXX,442,540
XXX,8,273
XXX,26,92
XXX,71,101
XXX,504,21
XXX,639,163
XXX,13,370
XXX,184,183
XXX,16,349
XXX,66,323
XXX,3,162
XXX,22,234
XXX,18,266
XXX,6,213
XXX,47,435
XXX,30,188
XXX,421,124
XXX,19,451
XXX,25,936
XXX,23,66
XXX,757,600
XXX,15,245
XXX,38,245
XXX,13,298
XXX,194,82
XXX,19,419
XXX,104,132
XXX,241,590
XXX,12,508
XXX,22,548
XXX,123,82
XXX,75,13
XXX,2,10
XXX,27,140
XXX,32,456
XXX,64,577
XXX,16,252
XXX,46,320
XXX,11,143
XXX,253,148
XXX,204,647
XXX,30,293
XXX,10,568
XXX,44,331
XXX,111,680
XXX,10,307
XXX,162,454
XXX,31,893
XXX,164,84
XXX,199,52
XXX,101,657
XXX,20,291
XXX,195,610
XXX,25,747
XXX,253,779
XXX,7,379
XXX,50,51
XXX,714,135
XXX,53,107
XXX,15,439
XXX,343,878
XXX,19,140
XXX,6,58
XXX,13,119
XXX,15,48
XXX,4,30
XXX,60,73
XXX,91,582
XXX,24,398
XXX,262,115
XXX,25,25
XXX,58,161
XXX,23,595
XXX,547,177
XXX,209,28
XXX,290,3
XXX,7,240
XXX,158,435
XXX,7,30
XXX,14,3
XXX,22,575
XXX,32,363
XXX,22,335
XXX,16,240
XXX,6,366
XXX,14,167
XXX,21,170
XXX,11,583
XXX,7,231
XXX,23,244
XXX,135,139
XXX,26,128
XXX,36,351
XXX,50,330
XXX,10,51
XXX,269,307
XXX,70,453
XXX,47,320
XXX,25,438
XXX,370,216
XXX,23,112
XXX,2,28
XXX,349,444
XXX,99,416
XXX,285,468
XXX,15,41
XXX,18,117
XXX,6,58
XXX,17,280
XXX,11,366
XXX,16,205
XXX,25,92
XXX,510,992
XXX,9,383
XXX,10,116
XXX,24,303
XXX,21,15
XXX,66,61
XXX,28,245
XXX,77,300
XXX,91,320
XXX,132,283
XXX,25,297
XXX,6,246
XXX,480,529
XXX,3340,310
XXX,26,423
XXX,15,136
XXX,99,370
XXX,85,244
XXX,17,509
XXX,96,351
XXX,8,23
XXX,37,564
XXX,906,53
XXX,796,403
XXX,42,528
XXX,31,271
XXX,23,774
XXX,15,451
XXX,18,93
XXX,24,274
XXX,11,416
XXX,20,533
XXX,9,27
XXX,58,296
XXX,22,766
XXX,94,449
XXX,16,284
XXX,30,24
XXX,53,28
XXX,21,482
XXX,856,351
XXX,2333,110
XXX,18,451
XXX,31,283
XXX,131,527
XXX,594,335
XXX,12,363
XXX,831,159
XXX,615,118
XXX,27,593
XXX,1778,24
XXX,47,27
XXX,622,266
XXX,18,724
XXX,29,479
XXX,6,366
XXX,57,998
XXX,14,112
XXX,144,74
XXX,11,559
XXX,34,323
XXX,48,294
XXX,781,590
XXX,1258,475
XXX,17,130
XXX,69,23
XXX,51,33
XXX,2,10
XXX,67,54
XXX,113,262
XXX,379,642
XXX,8,191
XXX,602,186
XXX,32,485
XXX,106,90
XXX,56,155
XXX,116,578
XXX,122,433
XXX,782,39
XXX,563,292
XXX,282,572
XXX,516,108
XXX,129,147
XXX,7,83
XXX,27,307
XXX,26,465
XXX,19,471
XXX,36,685
XXX,5,27
XXX,98,218
XXX,35,242
XXX,16,24
XXX,17,107
XXX,13,156
XXX,25,368
XXX,19,123
XXX,52,93
XXX,197,119
XXX,15,116
XXX,48,254
XXX,947,184
XXX,115,485
XXX,108,472
XXX,17,165
XXX,23,108
XXX,15,138
XXX,9,116
XXX,9,334
XXX,5,400
XXX,943,193
XXX,21,677
XXX,25,37
XXX,97,565
XXX,20,156
XXX,58,333
XXX,21,107
XXX,16,492
XXX,56,447
XXX,146,28
XXX,17,247
XXX,27,260
XXX,7,451
XXX,16,335
XXX,11,174
XXX,106,502
XXX,114,444
XXX,17,370
XXX,13,803
XXX,133,568
XXX,15,212
XXX,15,274
XXX,2482,677
XXX,15,152
XXX,106,30
XXX,47,447
XXX,569,687
XXX,16,78
XXX,53,877
XXX,37,429
XXX,74,346
XXX,50,6
XXX,545,6
XXX,44,254
XXX,19,261
XXX,79,490
XXX,85,55
XXX,88,3
XXX,13,781
XXX,73,275
XXX,26,324
XXX,31,469
XXX,14,250
XXX,30,176
XXX,14,313
XXX,11,366
XXX,14,145
XXX,81,855
XXX,14,97
XXX,111,380
XXX,329,360
XXX,2577,333
XXX,79,217
XXX,7,418
XXX,50,366
XXX,5,90
XXX,497,514
XXX,16,23
XXX,40,575
XXX,12,349
XXX,113,435
XXX,12,266
XXX,1014,394
XXX,43,186
XXX,33,307
XXX,15,304
XXX,8,23
XXX,50,415
XXX,60,445
XXX,59,187
XXX,1920,30
XXX,1963,735
XXX,852,194
XXX,116,361
XXX,116,297
XXX,25,1052
XXX,195,163
XXX,24,885
XXX,5,25
XXX,178,703
XXX,26,295
XXX,46,179
XXX,493,349
XXX,22,116
XXX,2,39
XXX,112,304
XXX,16,420
XXX,24,229
XXX,22,418
XXX,30,37
XXX,9,14
XXX,51,42
XXX,13,472
XXX,111,598
XXX,16,527
XXX,36,516
XXX,67,722
XXX,2,10
XXX,3,101
XXX,98,393
XXX,68,194
XXX,43,591
XXX,485,247
XXX,169,20
XXX,43,124
XXX,127,43
XXX,18,110
XXX,138,341
XXX,19,166
XXX,1699,1022
XXX,12,373
XXX,1175,127
XXX,57,961
XXX,118,56
XXX,183,736
XXX,22,223
XXX,14,95
XXX,197,514
XXX,22,338
XXX,403,307
XXX,32,289
XXX,38,109
XXX,18,95
XXX,113,94
XXX,136,303
XXX,139,203
XXX,12,151
XXX,188,84
XXX,12,227
XXX,796,875
XXX,47,162
XXX,128,483
XXX,12,221
XXX,37,85
XXX,143,845
XXX,11,297
XXX,19,438
XXX,58,158
XXX,33,127
XXX,94,513
XXX,4,58
XXX,243,736
XXX,666,544
XXX,8,304
XXX,9,500
XXX,120,656
XXX,53,639
XXX,66,545
XXX,88,353
XXX,213,613
XXX,167,444
XXX,27,337
XXX,204,551
XXX,21,284
XXX,28,243
XXX,7,36
XXX,145,844
XXX,61,229
XXX,14,258
XXX,108,69
XXX,13,66
XXX,130,3
XXX,52,138
XXX,911,88
